OBJECTID,Zip9,NewPOD,NewMTS,ChangeDate,Description,Zip9_1,Zip5,RecType,Name
1680,847640288,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640288,84764,P,PO BOX
1681,847640289,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640289,84764,P,PO BOX
1682,847640290,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640290,84764,P,PO BOX
1683,847640291,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640291,84764,P,PO BOX
1684,847640292,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640292,84764,P,PO BOX
1685,847640293,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640293,84764,P,PO BOX
1686,847640294,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640294,84764,P,PO BOX
1687,847640295,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640295,84764,P,PO BOX
1688,847640296,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640296,84764,P,PO BOX
1689,847640297,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640297,84764,P,PO BOX
1690,847640298,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640298,84764,P,PO BOX
1691,847640299,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640299,84764,P,PO BOX
1692,847640300,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640300,84764,P,PO BOX
1693,847640301,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640301,84764,P,PO BOX
1694,847640302,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640302,84764,P,PO BOX
1695,847640303,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640303,84764,P,PO BOX
1696,847640304,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640304,84764,P,PO BOX
1697,847640305,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640305,84764,P,PO BOX
1698,847640306,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640306,84764,P,PO BOX
1699,847640307,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640307,84764,P,PO BOX
1700,847640308,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640308,84764,P,PO BOX
1701,847640309,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640309,84764,P,PO BOX
1702,847640310,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640310,84764,P,PO BOX
1703,847640311,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640311,84764,P,PO BOX
1704,847640312,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640312,84764,P,PO BOX
1705,847640313,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640313,84764,P,PO BOX
1706,847640314,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640314,84764,P,PO BOX
1707,847640315,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640315,84764,P,PO BOX
1708,847640316,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640316,84764,P,PO BOX
1709,847640317,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640317,84764,P,PO BOX
1710,847640318,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640318,84764,P,PO BOX
1711,847640319,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640319,84764,P,PO BOX
1712,847640320,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640320,84764,P,PO BOX
1713,847640321,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640321,84764,P,PO BOX
1714,847640322,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640322,84764,P,PO BOX
1715,847640323,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640323,84764,P,PO BOX
1716,847640324,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640324,84764,P,PO BOX
1717,847640325,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640325,84764,P,PO BOX
1718,847640326,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640326,84764,P,PO BOX
1719,847640327,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640327,84764,P,PO BOX
1720,847640328,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640328,84764,P,PO BOX
1721,847640329,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640329,84764,P,PO BOX
1722,847640330,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640330,84764,P,PO BOX
1723,847640331,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640331,84764,P,PO BOX
1724,847640332,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640332,84764,P,PO BOX
1725,847640333,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640333,84764,P,PO BOX
1726,847640334,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640334,84764,P,PO BOX
1727,847640335,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640335,84764,P,PO BOX
1728,847640336,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640336,84764,P,PO BOX
1729,847640337,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640337,84764,P,PO BOX
1730,847640338,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640338,84764,P,PO BOX
1731,847640339,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640339,84764,P,PO BOX
1732,847640340,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640340,84764,P,PO BOX
1733,847640341,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640341,84764,P,PO BOX
1734,847640342,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640342,84764,P,PO BOX
1735,847640343,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640343,84764,P,PO BOX
1736,847640344,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640344,84764,P,PO BOX
1737,847640345,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640345,84764,P,PO BOX
1738,847640346,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640346,84764,P,PO BOX
1739,847640347,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640347,84764,P,PO BOX
1740,847640348,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640348,84764,P,PO BOX
1741,847640349,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640349,84764,P,PO BOX
1742,847640350,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640350,84764,P,PO BOX
1743,847640351,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640351,84764,P,PO BOX
1744,847640352,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640352,84764,P,PO BOX
1745,847640353,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640353,84764,P,PO BOX
1746,847640354,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640354,84764,P,PO BOX
1747,847640355,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640355,84764,P,PO BOX
1748,847640356,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640356,84764,P,PO BOX
1749,847640357,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640357,84764,P,PO BOX
1750,847640358,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640358,84764,P,PO BOX
1751,847640359,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640359,84764,P,PO BOX
1752,847640360,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640360,84764,P,PO BOX
1753,847640361,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640361,84764,P,PO BOX
1754,847640362,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640362,84764,P,PO BOX
1755,847640363,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640363,84764,P,PO BOX
1756,847640364,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640364,84764,P,PO BOX
1757,847640365,9003,9003,11/15/2011 0:00:00,Bryce Canyon,847640365,84764,P,PO BOX
